zip_code,HURRICANE_COUNT
85534,1
78024,1
63867,1
27565,1
64726,1
13040,1
48706,1
74842,1
27878,1
73067,1
52620,1
42054,1
46526,1
41712,1
12977,1
62421,1
12956,1
17228,1
24870,1
45812,1
20155,1
12042,1
33981,1
47620,1
07107,1
41010,1
66834,1
02542,1
21714,1
72851,1
76058,1
10170,1
10028,1
20705,1
26419,1
72140,1
11964,1
76031,1
72346,1
19958,1
37601,1
20623,1
06482,1
65075,1
78143,1
25512,1
31092,1
38321,1
74020,1
18350,1
28636,1
36201,1
00754,1
24269,1
43566,1
37813,1
37067,1
45223,1
45036,1
04064,1
38371,1
25161,1
20906,1
04463,1
37179,1
75851,1
72348,1
02026,1
77580,1
14462,1
36607,1
36688,1
40040,1
27604,1
13037,1
41836,1
36115,1
10987,1
41766,1
47635,1
37402,1
74339,1
62284,1
06824,1
35563,1
30467,1
40940,1
12604,1
71455,1
37012,1
19036,1
47944,1
42086,1
29349,1
23844,1
96710,1
23011,1
38663,1
28135,1
23070,1
41762,1
17866,1
26525,1
37184,1
38647,1
28382,1
47578,1
63767,1
32225,1
25140,1
08349,1
36262,1
43610,1
26149,1
48628,1
61516,1
47172,1
72729,1
47434,1
76102,1
10924,1
24822,1
18066,1
38946,1
07726,1
06880,1
30141,1
14871,1
12790,1
35740,1
72212,1
01109,1
38030,1
10520,1
38542,1
04040,1
23032,1
10306,1
62423,1
72156,1
08742,1
03862,1
10454,1
11023,1
12835,1
12916,1
75144,1
36048,1
78671,1
71264,1
21665,1
72141,1
66083,1
72523,1
29530,1
75077,1
24055,1
75019,1
15037,1
27229,1
85718,1
15012,1
03820,1
06511,1
49060,1
71047,1
71759,1
21640,1
15142,1
42459,1
12418,1
12423,1
20171,1
06085,1
45328,1
48458,1
62702,1
05459,1
71485,1
71865,1
88008,1
75650,1
78606,1
75503,1
22066,1
48423,1
76273,1
63821,1
78957,1
26411,1
47327,1
19542,1
62266,1
41501,1
08107,1
62019,1
71034,1
04105,1
75421,1
03241,1
21790,1
11369,1
10168,1
10167,1
10110,1
11222,1
43524,1
03444,1
07034,1
32094,1
01752,1
29501,1
73089,1
49242,1
39120,1
17982,1
70801,1
20405,1
71280,1
18346,1
20112,1
61479,1
24569,1
77475,1
04063,1
35175,1
41764,1
65270,1
37743,1
38017,1
63147,1
14805,1
75656,1
76455,1
71463,1
78541,1
68978,1
29849,1
37729,1
21784,1
42764,1
03447,1
88011,1
40220,1
01011,1
25268,1
45648,1
62962,1
32713,1
37721,1
10591,1
10010,1
76820,1
11530,1
15623,1
24221,1
10522,1
07624,1
15954,1
05769,1
22841,1
34475,1
14062,1
61849,1
75433,1
30168,1
02359,1
35974,1
48701,1
42056,1
44825,1
28631,1
15004,1
62275,1
30268,1
62992,1
62976,1
71671,1
28613,1
93543,1
32631,1
64455,1
23062,1
78147,1
43333,1
22932,1
72440,1
30536,1
76164,1
39824,1
63473,1
01106,1
90023,1
78634,1
13053,1
08204,1
40280,1
62704,1
49255,1
77458,1
12722,1
96726,1
36910,1
04901,1
21252,1
21229,1
27573,1
63636,1
13636,1
20130,1
48724,1
62940,1
26448,1
52765,1
65285,1
25652,1
25637,1
47352,1
08232,1
46175,1
07860,1
78214,1
28457,1
36026,1
66007,1
75803,1
01776,1
71336,1
23123,1
49046,1
70058,1
39730,1
15055,1
27405,1
27284,1
03585,1
37186,1
42409,1
40813,1
42085,1
78160,1
04961,1
25876,1
43082,1
28640,1
20191,1
48506,1
48463,1
41317,1
24017,1
45846,1
72556,1
63131,1
74561,1
61912,1
35112,1
37902,1
47116,1
71851,1
74050,1
12514,1
01854,1
71201,1
35444,1
78104,1
12438,1
34243,1
38828,1
92241,1
06442,1
02915,1
48419,1
24060,1
15089,1
15062,1
20658,1
71655,1
15479,1
65326,1
47344,1
37806,1
48476,1
03231,1
63069,1
72522,1
72364,1
47990,1
00850,1
79766,1
19706,1
00976,1
63350,1
75771,1
38569,1
29581,1
04654,1
63357,1
62084,1
16926,1
78503,1
02341,1
47514,1
28031,1
66970,1
66781,1
14445,1
17508,1
72745,1
38625,1
06111,1
06067,1
28103,1
11367,1
23192,1
11385,1
02892,1
28906,1
76020,1
17049,1
20551,1
20560,1
70734,1
40862,1
78536,1
34291,1
03034,1
35572,1
74556,1
10173,1
35808,1
02908,1
04354,1
17058,1
75928,1
23692,1
32277,1
75496,1
68626,1
21040,1
17327,1
22460,1
72901,1
31719,1
45855,1
24857,1
04083,1
01543,1
64801,1
22060,1
63650,1
35131,1
74727,1
76049,1
35751,1
22520,1
64842,1
91006,1
77050,1
76036,1
30669,1
05301,1
01243,1
72136,1
72434,1
74854,1
10801,1
15741,1
38685,1
03851,1
28635,1
25839,1
11940,1
48876,1
23421,1
77627,1
71929,1
63822,1
90803,1
72832,1
47994,1
03290,1
39459,1
24201,1
15087,1
74528,1
74560,1
43456,1
48229,1
73055,1
63025,1
17021,1
03268,1
47865,1
01841,1
39767,1
31406,1
23302,1
75569,1
61843,1
92596,1
16333,1
62827,1
24639,1
71302,1
76670,1
12921,1
47229,1
15211,1
21631,1
35581,1
79230,1
50268,1
46311,1
06524,1
28698,1
33965,1
74105,1
21205,1
29385,1
39762,1
08084,1
16105,1
28749,1
38948,1
75550,1
45233,1
38040,1
10023,1
65456,1
10017,1
70005,1
20565,1
75161,1
18847,1
45459,1
37916,1
38233,1
26815,1
01264,1
37355,1
96917,1
37881,1
37110,1
39170,1
90802,1
07039,1
37142,1
20759,1
65026,1
78072,1
88256,1
35120,1
18837,1
13152,1
25624,1
13068,1
37374,1
40205,1
74360,1
30628,1
76548,1
38703,1
29853,1
17407,1
12792,1
12764,1
72764,1
65660,1
02126,1
36861,1
24460,1
41314,1
15359,1
11235,1
10517,1
38474,1
35098,1
20506,1
40117,1
28330,1
47458,1
26033,1
20772,1
19018,1
37715,1
78549,1
08812,1
71075,1
25286,1
08027,1
72137,1
63703,1
71105,1
27207,1
17077,1
29301,1
72955,1
28150,1
22729,1
38846,1
26823,1
18407,1
45147,1
45241,1
25817,1
38334,1
04992,1
46791,1
63820,1
33834,1
31036,1
36435,1
49267,1
46923,1
36758,1
77612,1
76234,1
15380,1
91030,1
91106,1
21757,1
29474,1
06606,1
91105,1
91780,1
72747,1
38108,1
05045,1
23185,1
63964,1
06791,1
32732,1
10472,1
10456,1
15771,1
08886,1
30666,1
65262,1
71486,1
38637,1
04912,1
65054,1
47905,1
62950,1
16641,1
13682,1
29030,1
21647,1
48437,1
27546,1
44413,1
01740,1
52222,1
75010,1
06518,1
45352,1
90804,1
35810,1
30182,1
23079,1
02713,1
19951,1
70037,1
21638,1
29850,1
76561,1
05084,1
38128,1
36728,1
53146,1
25434,1
74824,1
15205,1
63837,1
29941,1
44822,1
06032,1
72442,1
08109,1
35118,1
40972,1
30753,1
64744,1
12801,1
45238,1
47346,1
12569,1
60504,1
27208,1
18472,1
16142,1
73529,1
71237,1
22041,1
10119,1
22305,1
06247,1
62693,1
45068,1
45779,1
13825,1
07440,1
18252,1
03044,1
48125,1
92649,1
85701,1
73129,1
45814,1
10022,1
25287,1
70532,1
76453,1
71375,1
21920,1
73082,1
23222,1
39038,1
38339,1
90601,1
18947,1
18914,1
47126,1
40143,1
70611,1
16101,1
92135,1
30024,1
10567,1
37419,1
96774,1
75167,1
77474,1
25234,1
23250,1
76824,1
06096,1
75604,1
52766,1
36603,1
29634,1
16930,1
20566,1
11375,1
10128,1
27054,1
20520,1
23856,1
01966,1
73835,1
15083,1
28367,1
37851,1
02575,1
27023,1
71730,1
16947,1
42027,1
03053,1
17824,1
39040,1
62640,1
45886,1
14559,1
39341,1
70380,1
13626,1
43606,1
31632,1
45111,1
45249,1
44236,1
44417,1
36749,1
12121,1
38967,1
74901,1
27589,1
30137,1
71643,1
12503,1
23187,1
10588,1
72830,1
72927,1
05341,1
33903,1
26217,1
12031,1
32827,1
15310,1
30477,1
32763,1
62572,1
10468,1
65338,1
42286,1
24440,1
04294,1
75949,1
75603,1
04257,1
01604,1
30075,1
24854,1
08611,1
72013,1
29673,1
01608,1
21704,1
17304,1
25051,1
42455,1
52745,1
52777,1
44441,1
01070,1
66061,1
72550,1
70607,1
02643,1
03878,1
72088,1
00602,1
28658,1
75935,1
65722,1
72923,1
37323,1
72471,1
64804,1
78004,1
75681,1
08608,1
72209,1
31542,1
27804,1
15064,1
38643,1
23414,1
37096,1
41367,1
41526,1
39364,1
43542,1
25917,1
71675,1
71227,1
75472,1
27105,1
45214,1
31062,1
72443,1
38041,1
29108,1
08104,1
79521,1
79743,1
24326,1
71725,1
17362,1
37870,1
62958,1
04010,1
35111,1
38002,1
23417,1
48883,1
22731,1
16312,1
06514,1
72501,1
40807,1
93550,1
15084,1
30660,1
08846,1
63877,1
24631,1
03832,1
47436,1
78657,1
03220,1
74643,1
75755,1
03032,1
30273,1
45827,1
25315,1
92147,1
92109,1
17059,1
19953,1
35907,1
06457,1
78161,1
17408,1
13062,1
02090,1
28104,1
28079,1
41749,1
30619,1
70394,1
72036,1
07503,1
47042,1
11558,1
11553,1
37918,1
73763,1
29519,1
05858,1
02904,1
03216,1
36041,1
26267,1
24521,1
12547,1
14136,1
75032,1
67120,1
42058,1
16218,1
65682,1
85139,1
38644,1
18657,1
41844,1
37025,1
12036,1
38256,1
13750,1
37380,1
21230,1
13661,1
07465,1
27851,1
21903,1
10457,1
11360,1
10474,1
04085,1
71677,1
24477,1
46181,1
63627,1
36069,1
72758,1
45844,1
28719,1
08826,1
92104,1
78728,1
02124,1
37118,1
91103,1
71202,1
76066,1
41775,1
78114,1
37066,1
22627,1
00693,1
61833,1
91001,1
91733,1
91775,1
17578,1
75057,1
37772,1
30520,1
71426,1
72660,1
12946,1
78802,1
29697,1
15217,1
15290,1
06024,1
38122,1
01260,1
90805,1
63954,1
06712,1
73107,1
01236,1
23009,1
40272,1
30833,1
23040,1
73099,1
62822,1
27808,1
16424,1
72166,1
24827,1
65013,1
22485,1
35661,1
35071,1
36475,1
65624,1
12041,1
64788,1
15102,1
62450,1
15750,1
12856,1
61855,1
48519,1
16740,1
48851,1
25855,1
04092,1
04485,1
04472,1
31090,1
16052,1
65746,1
77470,1
12187,1
27244,1
29922,1
76133,1
23959,1
38231,1
72046,1
02906,1
12196,1
27882,1
48429,1
92210,1
28679,1
65566,1
35216,1
38011,1
08850,1
65676,1
46542,1
24174,1
63826,1
23223,1
66738,1
29712,1
35210,1
11415,1
96746,1
76078,1
41094,1
36113,1
27556,1
44428,1
38259,1
40391,1
25505,1
74538,1
46167,1
07641,1
10530,1
71065,1
76245,1
32079,1
06470,1
37062,1
75948,1
96791,1
13209,1
14801,1
22843,1
62257,1
06762,1
30125,1
36785,1
63115,1
17006,1
78266,1
47640,1
78393,1
10152,1
27524,1
07112,1
07738,1
07712,1
21769,1
25109,1
20418,1
78543,1
15146,1
45370,1
30817,1
11104,1
11103,1
07102,1
22314,1
75142,1
11510,1
12157,1
12122,1
37938,1
42232,1
42440,1
17073,1
06061,1
71752,1
48732,1
10462,1
41514,1
29450,1
02558,1
28716,1
17063,1
74878,1
38564,1
04974,1
01226,1
16901,1
15681,1
01468,1
46938,1
32792,1
22438,1
43523,1
26203,1
02021,1
11795,1
37047,1
62969,1
31081,1
41723,1
28590,1
00653,1
41616,1
75126,1
32539,1
06825,1
27609,1
30454,1
21201,1
21202,1
38112,1
03031,1
07436,1
31098,1
48173,1
03602,1
47586,1
78406,1
15116,1
15237,1
01561,1
02631,1
22715,1
85719,1
31046,1
90810,1
45318,1
78223,1
21767,1
49012,1
29055,1
48422,1
37656,1
06376,1
61037,1
16023,1
08221,1
03848,1
06405,1
78253,1
49090,1
16734,1
75163,1
01367,1
01346,1
16417,1
45656,1
15868,1
30045,1
53585,1
01524,1
92584,1
45640,1
29729,1
21075,1
79535,1
21624,1
04616,1
61818,1
03766,1
17740,1
65740,1
65759,1
30808,1
96770,1
24924,1
31501,1
31067,1
76108,1
24530,1
21044,1
08078,1
21082,1
20653,1
23111,1
25508,1
66763,1
35470,1
73072,1
75762,1
45217,1
21921,1
38603,1
47584,1
32502,1
40026,1
15640,1
90822,1
90815,1
16422,1
27607,1
30025,1
31829,1
08836,1
05079,1
48466,1
78596,1
21826,1
76676,1
13301,1
28615,1
63088,1
37166,1
37730,1
29834,1
28129,1
96792,1
66773,1
28078,1
79713,1
61859,1
37095,1
08004,1
23518,1
27104,1
61873,1
72413,1
37060,1
71226,1
24150,1
01360,1
13608,1
47220,1
18622,1
13459,1
07012,1
08031,1
78142,1
37617,1
06417,1
61451,1
02914,1
48449,1
77867,1
04777,1
07078,1
48880,1
07760,1
20202,1
22205,1
35553,1
10994,1
03033,1
05904,1
36921,1
47591,1
10502,1
20119,1
13078,1
70438,1
36105,1
68014,1
48177,1
37753,1
22834,1
75946,1
76825,1
08738,1
13104,1
15783,1
21221,1
30164,1
07832,1
63384,1
18327,1
18351,1
78252,1
75980,1
23883,1
26422,1
38221,1
67640,1
46030,1
36376,1
10459,1
23229,1
71847,1
63625,1
02556,1
05774,1
28676,1
74555,1
46182,1
04084,1
38236,1
26711,1
62996,1
06039,1
11941,1
04984,1
22989,1
73127,1
04290,1
21676,1
38063,1
70465,1
08823,1
72114,1
13337,1
16613,1
22734,1
76446,1
15220,1
41035,1
08835,1
07444,1
17307,1
74030,1
78404,1
90715,1
35205,1
72524,1
06492,1
23924,1
75931,1
27051,1
71354,1
35957,1
20151,1
63860,1
39601,1
24089,1
38116,1
13803,1
01199,1
05262,1
16925,1
43240,1
24011,1
61813,1
24019,1
24018,1
48710,1
01453,1
24826,1
43527,1
23936,1
47335,1
08093,1
85542,1
12430,1
30103,1
04088,1
02916,1
02885,1
10103,1
27217,1
34286,1
14414,1
76023,1
10171,1
11368,1
07704,1
17776,1
70118,1
20593,1
22301,1
29137,1
21794,1
17520,1
19805,1
14737,1
37052,1
38668,1
37215,1
16833,1
77448,1
38666,1
37171,1
76071,1
00778,1
30564,1
20902,1
62883,1
32707,1
60519,1
65032,1
62215,1
43843,1
12721,1
42321,1
46721,1
72081,1
47106,1
39662,1
04655,1
92116,1
06110,1
13120,1
64442,1
06782,1
65652,1
40241,1
17881,1
76692,1
76041,1
13743,1
23304,1
36263,1
91108,1
12166,1
13219,1
11561,1
22974,1
15668,1
15712,1
48850,1
28097,1
15738,1
10913,1
71661,1
13488,1
65729,1
62957,1
34479,1
22740,1
02764,1
19113,1
62952,1
02330,1
30126,1
04630,1
45657,1
18343,1
45140,1
21052,1
42724,1
19947,1
47203,1
44693,1
75966,1
77515,1
36875,1
24860,1
31075,1
76518,1
62922,1
18707,1
72438,1
05491,1
27525,1
29657,1
73601,1
27803,1
42717,1
33549,1
04637,1
01151,1
21543,1
38841,1
76571,1
30622,1
39094,1
14468,1
24378,1
03063,1
12853,1
38581,1
62672,1
21719,1
21009,1
38617,1
24550,1
63834,1
22815,1
25062,1
21015,1
45889,1
26161,1
12037,1
12184,1
35119,1
22742,1
48111,1
16350,1
78133,1
40823,1
07457,1
17855,1
72579,1
05083,1
25043,1
19966,1
15637,1
72142,1
38391,1
35217,1
37015,1
03841,1
06010,1
46563,1
16732,1
34219,1
76238,1
44629,1
74953,1
28791,1
77855,1
04330,1
21663,1
10308,1
29640,1
24012,1
15216,1
25142,1
29591,1
61951,1
76366,1
27571,1
35254,1
71474,1
43326,1
41014,1
74132,1
31816,1
13638,1
28752,1
29921,1
74033,1
12183,1
08002,1
12543,1
03588,1
23084,1
73505,1
70455,1
25672,1
45458,1
07106,1
43545,1
20535,1
22211,1
10024,1
63146,1
04287,1
25211,1
47273,1
63853,1
31303,1
63017,1
43006,1
19134,1
25570,1
19809,1
20812,1
18436,1
61882,1
85635,1
37923,1
33935,1
75490,1
60563,1
76008,1
76470,1
24549,1
22554,1
76679,1
17056,1
01921,1
02072,1
08260,1
32055,1
04921,1
49274,1
77963,1
42330,1
18901,1
91104,1
29340,1
04975,1
15341,1
45642,1
01867,1
40336,1
01033,1
29733,1
47909,1
25984,1
15634,1
23045,1
10964,1
10968,1
72670,1
03810,1
48886,1
37663,1
92082,1
01330,1
35218,1
62060,1
20636,1
30153,1
12523,1
02568,1
27891,1
22812,1
36040,1
78834,1
47281,1
71345,1
96704,1
16695,1
61760,1
11359,1
17255,1
05758,1
29133,1
46166,1
93553,1
40146,1
67674,1
15021,1
08041,1
21156,1
96799,1
20115,1
71362,1
19061,1
20139,1
40982,1
16938,1
72934,1
22969,1
38018,1
71112,1
20746,1
17403,1
04236,1
40218,1
24412,1
32060,1
14545,1
36425,1
75832,1
06883,1
91776,1
62831,1
26638,1
42328,1
21216,1
29664,1
00953,1
32812,1
25644,1
48509,1
12015,1
08825,1
07851,1
15232,1
75630,1
16353,1
71279,1
70556,1
25601,1
04261,1
25625,1
72661,1
03908,1
15958,1
78401,1
15951,1
90808,1
48188,1
36460,1
73119,1
72085,1
27107,1
32773,1
43522,1
30635,1
63848,1
43028,1
25875,1
24884,1
12912,1
17754,1
04971,1
06413,1
27822,1
76429,1
36345,1
15716,1
43014,1
61012,1
08609,1
71962,1
18328,1
78026,1
76853,1
47175,1
45869,1
71859,1
19963,1
70462,1
12489,1
08102,1
18072,1
44253,1
28174,1
75475,1
04074,1
85552,1
60539,1
60542,1
19106,1
21206,1
63637,1
28466,1
62888,1
76433,1
45624,1
48101,1
31778,1
73111,1
17266,1
79231,1
01701,1
16056,1
71937,1
62833,1
12421,1
20904,1
66754,1
04982,1
35481,1
47918,1
47969,1
35989,1
63141,1
76448,1
36277,1
31066,1
05740,1
01341,1
04441,1
36765,1
62087,1
19074,1
63750,1
40176,1
62255,1
06795,1
00745,1
01378,1
20776,1
68943,1
01379,1
20778,1
29685,1
22937,1
72057,1
36615,1
18917,1
20510,1
62638,1
16161,1
72773,1
62666,1
11355,1
11373,1
10111,1
11379,1
07088,1
75631,1
46162,1
11518,1
72038,1
10012,1
07757,1
47163,1
01007,1
07626,1
30901,1
62906,1
03249,1
38601,1
02129,1
16659,1
02538,1
21010,1
35766,1
10452,1
10470,1
10040,1
10464,1
17221,1
71459,1
46714,1
31636,1
43623,1
44264,1
36481,1
70067,1
78372,1
63036,1
19017,1
26146,1
91007,1
02131,1
62707,1
17872,1
75041,1
01001,1
71339,1
11717,1
11232,1
78212,1
06604,1
26851,1
40475,1
19544,1
48865,1
75227,1
32821,1
64866,1
41817,1
21212,1
01089,1
10310,1
37190,1
13861,1
15930,1
35207,1
03861,1
06512,1
15088,1
35226,1
75840,1
01745,1
15432,1
17724,1
27242,1
01749,1
78412,1
75848,1
79782,1
06451,1
17081,1
07936,1
47683,1
07405,1
40210,1
12775,1
37144,1
71639,1
22436,1
63663,1
88063,1
79912,1
05361,1
22963,1
30814,1
20839,1
42743,1
17072,1
15212,1
75965,1
37074,1
15201,1
21652,1
76051,1
78220,1
33585,1
18042,1
73762,1
42021,1
06447,1
72727,1
65785,1
46792,1
22193,1
04787,1
62289,1
70456,1
19960,1
38361,1
45039,1
04848,1
47802,1
65040,1
25008,1
08003,1
12577,1
16156,1
45054,1
24614,1
03079,1
08902,1
71422,1
72821,1
23919,1
37885,1
12533,1
01229,1
46184,1
35034,1
38914,1
35748,1
40330,1
88325,1
19707,1
38582,1
52073,1
47231,1
23163,1
00670,1
19464,1
36314,1
52030,1
01501,1
38738,1
72769,1
78148,1
45616,1
42029,1
13904,1
19070,1
37153,1
07675,1
02338,1
47123,1
14625,1
40207,1
96773,1
22946,1
08064,1
06107,1
77657,1
30139,1
10172,1
40927,1
38652,1
02905,1
20896,1
37888,1
04029,1
02861,1
78959,1
25690,1
45429,1
01840,1
07041,1
01545,1
40108,1
25696,1
11101,1
10069,1
11237,1
20045,1
15724,1
30452,1
29805,1
03868,1
15360,1
08348,1
28627,1
71219,1
45243,1
23952,1
66712,1
72749,1
74546,1
28602,1
67550,1
78946,1
12788,1
60942,1
47725,1
78631,1
26263,1
18069,1
20121,1
21835,1
05761,1
77376,1
11231,1
41834,1
02145,1
07456,1
46031,1
60551,1
21532,1
42345,1
77384,1
12482,1
71031,1
25504,1
30573,1
15618,1
15746,1
00731,1
47443,1
93552,1
28616,1
28662,1
15072,1
01026,1
13601,1
06461,1
72457,1
03448,1
36003,1
17861,1
37914,1
96705,1
15678,1
01510,1
08217,1
01581,1
35083,1
72083,1
12130,1
21797,1
12776,1
27572,1
08901,1
23454,1
70356,1
77624,1
75562,1
74072,1
73018,1
38671,1
05053,1
39455,1
35135,1
41041,1
19901,1
01020,1
35747,1
28759,1
04669,1
07416,1
48603,1
72029,1
38964,1
72103,1
26348,1
47224,1
15757,1
60503,1
44861,1
06248,1
19734,1
02564,1
70436,1
71999,1
30711,1
75491,1
17005,1
04006,1
47612,1
24439,1
31061,1
23113,1
45310,1
71969,1
77435,1
23114,1
61489,1
25692,1
19807,1
00725,1
41848,1
39051,1
39041,1
48217,1
39059,1
27965,1
26415,1
13309,1
19808,1
66849,1
19803,1
01826,1
01850,1
73450,1
03450,1
78610,1
52002,1
23878,1
43571,1
29686,1
30259,1
19079,1
24612,1
78954,1
21648,1
76436,1
06787,1
42069,1
38543,1
36093,1
04626,1
76077,1
65543,1
02492,1
01008,1
62701,1
02822,1
13842,1
71820,1
06855,1
90640,1
72367,1
07739,1
10199,1
70001,1
20204,1
39854,1
15028,1
40142,1
30906,1
45032,1
07108,1
07702,1
35233,1
17311,1
78259,1
34287,1
29841,1
01469,1
72330,1
28439,1
23325,1
14607,1
14506,1
44146,1
21902,1
15772,1
38260,1
13782,1
26451,1
28652,1
30275,1
06068,1
48733,1
13116,1
21919,1
72063,1
47590,1
19703,1
45150,1
15727,1
72469,1
01225,1
16611,1
22923,1
35618,1
60557,1
21223,1
04987,1
30441,1
64874,1
91770,1
02141,1
13864,1
23175,1
01040,1
21152,1
24593,1
42274,1
38379,1
30425,1
62242,1
15552,1
16682,1
47138,1
44818,1
26378,1
20180,1
70124,1
03451,1
28693,1
72030,1
37643,1
72445,1
73104,1
75455,1
90806,1
22735,1
90701,1
66031,1
37080,1
73159,1
44870,1
40729,1
49050,1
38301,1
78390,1
78407,1
17263,1
90713,1
66725,1
78027,1
24281,1
92592,1
04057,1
38864,1
15243,1
12413,1
12470,1
29601,1
28732,1
27827,1
38135,1
23976,1
04956,1
24849,1
07419,1
24360,1
12542,1
48638,1
24324,1
27214,1
77961,1
20901,1
01907,1
28787,1
24171,1
41011,1
38730,1
21237,1
10916,1
75101,1
04496,1
36742,1
06371,1
24323,1
38481,1
21236,1
04474,1
29065,1
04055,1
02806,1
06387,1
10002,1
65771,1
73064,1
17213,1
47456,1
62818,1
19801,1
34234,1
74748,1
29672,1
11931,1
65047,1
11370,1
61839,1
17048,1
01525,1
36207,1
37027,1
15753,1
60505,1
76466,1
30453,1
10953,1
06118,1
05464,1
00704,1
78150,1
31035,1
71118,1
30034,1
21733,1
00676,1
37826,1
04664,1
02703,1
19934,1
20747,1
31044,1
78664,1
28773,1
01050,1
37409,1
23314,1
28448,1
91731,1
20373,1
39039,1
14098,1
16692,1
78260,1
45440,1
45305,1
17702,1
07111,1
29728,1
72865,1
17217,1
14819,1
76059,1
78562,1
07621,1
10706,1
24228,1
38450,1
24078,1
74881,1
14869,1
64870,1
63882,1
78125,1
03064,1
41840,1
39776,1
21222,1
01436,1
22652,1
12738,1
12789,1
96727,1
22850,1
02535,1
38225,1
18079,1
37829,1
20152,1
21754,1
53227,1
73622,1
13066,1
63662,1
72002,1
03054,1
17046,1
13145,1
10469,1
17239,1
17069,1
47272,1
15228,1
13147,1
36251,1
71722,1
48821,1
44087,1
15346,1
28702,1
43617,1
71007,1
71220,1
02038,1
23126,1
47361,1
30516,1
72167,1
16115,1
29364,1
49055,1
50108,1
05068,1
06281,1
65658,1
85726,1
27239,1
15492,1
53125,1
78263,1
90831,1
74574,1
20164,1
20120,1
32063,1
47575,1
40845,1
78836,1
71740,1
37129,1
40601,1
18617,1
28747,1
03857,1
32308,1
03304,1
13101,1
47360,1
24014,1
24020,1
38118,1
02666,1
08234,1
44145,1
04460,1
64840,1
01002,1
15644,1
27502,1
10009,1
70121,1
22207,1
07627,1
25168,1
29625,1
78257,1
29842,1
37725,1
01432,1
01464,1
01370,1
13027,1
04282,1
62017,1
35070,1
39836,1
08034,1
76950,1
41729,1
20903,1
75974,1
78162,1
31763,1
12502,1
40342,1
44044,1
27562,1
02863,1
74037,1
92203,1
42544,1
39657,1
10001,1
37098,1
25261,1
70653,1
32358,1
40222,1
70715,1
24272,1
42352,1
23891,1
76651,1
18435,1
01118,1
75662,1
71418,1
91732,1
38626,1
41826,1
04240,1
37714,1
07430,1
62836,1
32072,1
16259,1
78045,1
62292,1
02766,1
19029,1
19142,1
23503,1
26818,1
48184,1
17501,1
39743,1
36034,1
38016,1
18923,1
46902,1
92132,1
92108,1
29718,1
17044,1
77974,1
46766,1
75573,1
31823,1
43615,1
36582,1
15686,1
75708,1
65479,1
42740,1
10467,1
76452,1
85622,1
30143,1
28685,1
65768,1
40997,1
14809,1
32619,1
19541,1
11722,1
32220,1
16154,1
90063,1
41824,1
12167,1
36558,1
01097,1
41607,1
43154,1
78598,1
35616,1
36280,1
38720,1
64748,1
24599,1
73568,1
73548,1
25275,1
36106,1
02632,1
45333,1
29010,1
27942,1
71346,1
28072,1
11789,1
08867,1
08690,1
65685,1
20194,1
23398,1
02650,1
72947,1
15018,1
06357,1
08890,1
74577,1
47337,1
22711,1
71922,1
43532,1
17555,1
04605,1
64739,1
71111,1
05907,1
05031,1
96779,1
28376,1
17938,1
47957,1
16935,1
02840,1
15017,1
12405,1
38722,1
47920,1
35619,1
24016,1
72350,1
44867,1
76557,1
45826,1
75672,1
45211,1
26321,1
12578,1
04255,1
31792,1
32784,1
39760,1
32567,1
02777,1
02852,1
11109,1
40370,1
10029,1
17812,1
23457,1
73801,1
29145,1
40741,1
40383,1
61081,1
32505,1
18211,1
34436,1
74729,1
45769,1
07512,1
12116,1
17219,1
72584,1
11901,1
65083,1
13077,1
74135,1
62474,1
41091,1
74331,1
04933,1
27924,1
12197,1
30311,1
26836,1
14618,1
35541,1
73028,1
30519,1
76541,1
37183,1
16157,1
92110,1
21649,1
88002,1
88052,1
02066,1
22640,1
17840,1
39437,1
78163,1
11762,1
35987,1
11372,1
70615,1
47017,1
22312,1
48044,1
35651,1
06896,1
12803,1
92069,1
24340,1
24141,1
79511,1
76070,1
30114,1
62024,1
14135,1
28377,1
35905,1
49021,1
85627,1
73447,1
11451,1
75860,1
43035,1
30458,1
07461,1
53151,1
53129,1
07422,1
25444,1
04861,1
96717,1
35461,1
72601,1
37840,1
30228,1
72039,1
61929,1
48023,1
38548,1
13214,1
48045,1
14464,1
96777,1
71129,1
15725,1
30116,1
76565,1
38029,1
27030,1
18434,1
40115,1
24363,1
29506,1
21224,1
39189,1
71238,1
67336,1
78055,1
07470,1
23462,1
63839,1
45872,1
03607,1
35214,1
47660,1
01702,1
21872,1
03038,1
03076,1
13486,1
14101,1
35243,1
78656,1
48708,1
27355,1
12076,1
61523,1
42123,1
12592,1
37083,1
61770,1
48502,1
43231,1
48604,1
26437,1
24313,1
24312,1
38545,1
03872,1
07082,1
23460,1
14470,1
47666,1
12748,1
18616,1
48242,1
65724,1
11572,1
24920,1
03223,1
28431,1
37615,1
10153,1
10044,1
72331,1
07110,1
47147,1
47403,1
75460,1
15665,1
03771,1
48042,1
35540,1
62633,1
78261,1
28001,1
05753,1
24112,1
45225,1
36901,1
19735,1
18610,1
60564,1
43525,1
37204,1
85650,1
22025,1
48176,1
25071,1
36005,1
20629,1
45051,1
08083,1
38242,1
38961,1
96825,1
44070,1
71461,1
16939,1
64601,1
15349,1
37064,1
37811,1
13332,1
17517,1
62263,1
21217,1
27832,1
78548,1
45321,1
42337,1
10302,1
23236,1
71825,1
30179,1
